1699.743374 7.717
1699.743609 -10.967
1699.743844 -2.318
1699.744785 2.093
1699.745020 -0.798
1699.745255 -9.497
1699.745961 -10.359
1699.746196 2.588
1699.746431 4.753
1699.746901 3.315
1699.808911 -4.953
1699.809146 -4.905
1699.810087 -2.154
1699.810322 0.778
1699.810792 14.768
1699.811027 -10.133
1699.811498 4.463
1699.811733 6.075
1699.812673 6.270
1699.813614 10.428
1699.814555 3.119
1699.814790 2.443
1699.876313 -2.604
1699.877254 3.159
1699.877489 4.608
1699.878194 -4.531
1699.879840 8.074
1699.881251 6.348
1699.881722 7.249
1699.881957 4.599
1699.882192 1.767
1699.882662 -1.516
1700.080907 -1.500
1700.081377 -2.992
1700.082318 3.892
1700.082788 -14.701
1700.083023 8.290
1700.083494 2.092
1700.084199 -7.024
1700.086786 -2.677
1700.149266 13.033
1700.149971 2.116
1700.150207 9.367
1700.152323 0.479
1700.152558 -0.628
1700.152793 1.946
1700.153028 7.729
1700.153264 -2.539
1700.153969 4.185
1700.155146 5.348
1700.155381 8.604
1700.155851 12.159
1700.286223 1.968
1700.287399 -0.690
1700.287634 5.666
1700.288574 2.876
1700.288810 5.137
1700.289045 3.649
1700.289985 8.731
1700.290220 4.113
1700.560120 -7.245
1700.560355 -0.441
1700.561296 2.566
1700.561531 4.388
1700.563648 6.414
1700.563883 -0.084
1700.564118 -0.524
1700.564353 7.285
1700.564588 2.287
1700.627989 0.579
1700.628459 4.507
1700.628929 4.857
1700.629870 1.434
1700.630105 -5.691
1700.632692 -4.095
1700.632927 -3.837
1700.633162 -0.689
1700.695173 -12.966
1700.695644 5.274
1700.695879 3.055
1700.696349 11.287
1700.696584 7.410
1700.697760 1.083
1700.698466 0.661
1700.698701 6.764
1700.699171 -2.359
1700.699406 -6.946
1700.700817 -10.796
1700.701052 12.541
1700.701287 -8.999
1700.701523 -2.439
1700.763769 -2.504
1700.764240 4.778
1700.764710 -3.830
1700.764945 10.968
1700.765180 -2.734
1700.765415 4.430
1700.765651 12.924
1700.765886 0.116
1700.766121 8.258
1700.766356 -1.273
1700.766591 4.383
1700.767767 -1.989
1700.769178 7.381
1700.769883 -3.887
1700.832364 -14.052
1700.832600 1.878
1700.833305 -5.782
1700.833540 9.746
1700.833775 -4.529
1700.834011 -6.016
1700.834246 -3.004
1700.834716 -1.729
1700.835422 5.827
1700.835892 -13.353
1700.837068 -0.913
1700.837303 -11.645
1700.837538 3.258
1700.837773 6.940
1700.900255 2.870
1700.900490 -7.299
1700.900725 -3.547
1700.900960 -2.447
1700.901665 -4.024
1700.901901 -2.772
1700.902371 -2.000
1700.903076 1.666
1700.903312 2.090
1700.904017 0.173
1700.904722 -8.361
1700.968127 5.528
1700.968362 4.464
1700.968597 1.868
1700.968832 -2.978
1700.969067 -6.932
1700.969302 12.828
1700.969537 6.895
1700.970008 1.885
1700.970713 -0.049
1700.970948 4.901
1700.971184 1.588
1700.971654 4.040
1700.971889 -5.501
1700.973065 -3.441
1700.973300 11.866
1700.973535 6.463
1701.105083 4.554
1701.105319 -4.926
1701.105554 -3.194
1701.105790 5.468
1701.106966 7.035
1701.107201 1.799
1701.107671 -0.095
1701.107906 -3.056
1701.108847 -9.391
1701.109317 -7.880
1701.109552 8.778
1701.110023 2.614
1701.110493 -3.972
1701.110728 1.467
1701.241081 -1.062
1701.241551 13.456
1701.242492 -2.702
1701.244138 -0.774
1701.246019 3.901
1701.246254 3.235
1701.246489 0.867
1701.246725 17.855
1701.246960 -10.761
1701.311089 -5.841
1701.312030 -5.279
1701.312971 5.335
1701.313206 -6.122
1701.313441 -0.967
1701.313676 1.126
1701.314146 7.282
1701.314617 0.575
1701.315557 5.919
1701.653341 -1.481
1701.653812 11.603
1701.654047 1.807
1701.654282 -9.936
1701.654752 2.539
1701.654988 0.790
1701.655223 -11.324
1701.655458 15.276
1701.655693 -2.856
1701.655928 10.866
1701.656163 -2.200
1701.656398 6.454
1701.656634 0.664
1701.721469 -6.042
1701.721704 2.366
1701.721939 0.033
1701.722175 2.285
1701.723115 4.681
1701.723350 -0.930
1701.723586 9.087
1701.723821 9.526
1701.724056 5.157
1701.724996 5.626
1701.725467 -4.435
1701.787694 3.431
1701.788400 -9.076
1701.788635 4.259
1701.788870 -0.446
1701.789105 1.207
1701.789340 8.896
1701.789576 8.269
1701.789811 -8.100
1701.790046 -4.536
1701.790281 -7.838
1701.790516 2.919
1701.790751 -1.511
1701.790987 -1.796
1701.791222 1.815
1701.791457 6.759
1701.791692 4.258
1701.791927 -5.499
1701.792398 0.012
1701.792633 -6.003
1701.792868 0.162
1701.793808 -3.543
1701.856523 -6.641
1701.856759 -1.293
1701.856994 8.738
1701.857229 -0.763
1701.857699 -0.648
1701.858169 7.644
1701.858405 4.006
1701.858640 -16.233
1701.858875 -2.914
1701.859110 2.973
1701.859345 -1.426
1701.859580 -2.163
1701.859816 -14.132
1701.860051 -2.328
1701.860286 -4.989
1701.860521 6.605
1701.860991 16.662
1701.861226 -2.793
1701.861462 -4.815
1701.861932 -5.601
1701.862167 -15.288
1701.924417 3.337
1701.924652 -2.112
1701.924887 5.314
1701.925358 -9.953
1701.925828 10.815
1701.926063 8.886
1701.926298 -7.993
1701.926534 -8.359
1701.926769 0.588
1701.927004 -8.756
1701.927239 -3.242
1701.927474 -1.192
1701.927709 -4.707
1701.928180 2.270
1701.928415 9.186
1701.928650 -3.400
1701.928885 3.342
1701.929120 -2.332
1701.929355 7.468
1701.929826 -8.524
1701.930061 2.270
1701.994655 -2.439
1701.994890 9.147
1701.995125 -12.539
1701.995360 -7.066
1701.995596 -4.631
1701.995831 6.400
1701.996066 -22.020
1701.996301 6.935
1701.996536 -20.210
1701.996771 -6.767
1701.997007 4.867
1701.997242 11.576
1701.997477 -8.451
1701.997947 13.612
1701.998182 -4.695
1702.060646 0.905
1702.060881 -13.273
1702.061116 3.091
1702.061587 2.749
1702.061822 -16.944
1702.062292 -9.121
1702.062527 -13.048
1702.062762 -11.555
1702.062998 -3.792
1702.063233 -13.815
1702.063468 -2.715
1702.063703 -2.190
1702.063938 11.212
1702.064409 7.144
1702.064644 8.193
1702.064879 -4.313
1702.065114 -11.692
1702.065349 -20.964
1702.065584 -1.357
1702.065819 -0.276
1702.066760 15.208
1702.128542 -3.269
1702.128777 -4.081
1702.129012 -1.536
1702.129247 -1.052
1702.129718 0.369
1702.129953 -3.524
1702.130188 3.651
1702.130423 -2.073
1702.130658 0.188
1702.130894 9.673
1702.131129 -3.587
1702.131364 -2.021
1702.131599 2.441
1702.131834 -1.962
1702.132069 1.169
1702.132304 3.578
1702.132540 2.213
1702.132775 -0.589
1702.133245 -3.808
1702.133480 5.004
1702.133715 3.992
1702.133951 1.381
1702.134186 1.172
1702.134421 1.768
1702.134656 -5.840
1702.197843 -3.366
1702.198078 10.043
1702.198313 -8.983
1702.198548 1.004
1702.198784 -2.342
1702.199019 0.587
1702.199489 -4.376
1702.199724 -9.415
1702.199959 -7.017
1702.200195 6.156
1702.200430 -0.206
1702.200665 -12.660
1702.200900 2.898
1702.201135 0.038
1702.201370 -1.095
1702.201605 -4.200
1702.201841 -9.823
1702.202076 -9.562
1702.202311 14.251
1702.202546 3.401
1702.202781 1.703
1702.203016 -4.110
1702.267379 -8.955
1702.267614 0.998
1702.267849 -4.906
1702.268085 1.594
1702.268320 -1.897
1702.268555 -3.708
1702.269025 -1.048
1702.269260 -5.615
1702.269496 -6.144
1702.269731 -0.202
1702.269966 -2.328
1702.270201 5.216
1702.270671 8.483
1702.402906 9.146
1702.403141 0.580
1702.403376 -2.181
1702.403612 -7.072
1702.404082 3.826
1702.404317 1.224
1702.404552 -2.385
1702.404787 1.838
1702.405023 -0.510
1702.405258 1.445
1702.405493 9.088
1702.405728 -4.822
1702.406198 3.348
1702.406433 12.399
1702.406669 -15.662
1702.406904 -5.513
1702.407139 -7.744
1702.407374 6.577
1702.473148 8.576
1702.473383 8.276
1702.473853 8.845
1702.474089 1.246
1702.474324 -3.228
1702.474794 -6.083
1702.475029 -2.403
1702.475264 2.999
1702.540897 -8.437
1702.541132 5.248
1702.541367 1.032
1702.541602 1.818
1702.541837 7.252
1702.542072 0.431
1702.542308 2.565
1702.542544 -1.885
1702.543014 -8.817
1702.543249 -2.786
1702.543484 -3.195
1702.543720 -3.513
1702.543955 -13.021
1702.544660 -9.399
1702.544895 2.860
1702.545131 -5.208
1702.546071 0.332
1702.546306 -9.383
1702.546541 -0.896
1702.546777 6.671
1702.547012 -9.677
1702.547247 5.317
1702.547482 4.824
1702.547717 -5.408
1702.609258 -1.018
1702.609493 1.858
1702.609728 1.522
1702.609964 0.715
1702.610199 0.637
1702.610669 2.819
1702.610904 3.412
1702.611139 -3.562
1702.677618 -7.691
1702.677854 9.936
1702.678089 -6.255
1702.678324 6.821
1702.678559 6.840
1702.678794 -0.789
1702.679029 4.547
1702.679265 4.825
1702.679500 -1.691
1702.679735 -8.834
1702.679970 4.644
1702.680205 0.076
1702.680911 4.187
1702.681616 2.420
1702.681851 -0.835
1702.682322 1.104
1702.682557 -2.584
1702.683027 6.318
1702.683262 -5.254
1702.683497 -6.179
1702.683733 -7.115
1702.683968 7.510
1702.684203 -0.486
1702.684438 7.115
1702.745979 3.792
1702.746214 -5.720
1702.746449 -3.027
1702.746684 -5.980
1702.746919 8.837
1702.747155 -4.121
1702.747390 10.347
1702.747625 -14.782
1702.747860 7.575
1702.748095 8.396
1702.748330 -1.669
1702.814339 -4.554
1702.814810 -1.929
1702.815045 0.551
1702.815280 -9.915
1702.815515 -5.022
1702.815985 1.704
1702.816221 -3.795
1702.816456 -2.378
1702.816691 0.284
1702.882211 -6.094
1702.882447 -3.156
1702.882682 0.385
1702.882917 1.136
1702.883152 -0.518
1702.883387 9.324
1702.883622 0.285
1702.883857 2.278
1702.884093 7.529
1702.884328 -5.793
1702.884798 -1.637
1702.885033 5.308
1702.950572 -5.983
1702.950807 8.906
1702.951042 -8.579
1702.951277 -4.733
1702.951512 -2.221
1702.951747 6.894
1702.951983 4.863
1702.952218 -10.326
1702.952453 11.734
1702.952688 -2.337
1702.952923 4.958
1703.018932 -3.709
1703.019167 -2.848
1703.019402 5.542
1703.019638 5.226
1703.019873 -3.856
1703.020343 -4.064
1703.020578 -1.795
1703.020813 -3.157
1703.021284 4.966
1703.021519 -3.888
1703.021754 2.066
1703.021989 -1.828
1703.022459 -4.751
1703.022695 9.255
1703.022930 12.653
1703.087293 -8.624
1703.087528 -13.341
1703.087763 -1.478
1703.087998 -3.635
1703.088234 3.287
1703.088469 9.032
1703.088704 3.951
1703.088939 -3.845
1703.089174 1.778
1703.089409 -2.187
1703.089880 -1.066
1703.090115 -4.074
1703.090350 3.896
1703.090585 -0.195
1703.090820 0.149
1703.091055 0.669
1703.092231 -7.124
1703.092466 -4.198
1703.092701 -4.155
1703.092937 5.436
1703.093172 1.374
1703.093407 -5.995
1703.093642 0.054
1703.093877 0.811
1703.094112 -8.356
1703.155653 -2.648
1703.155888 -8.572
1703.156123 -3.730
1703.156358 0.178
1703.156593 17.091
1703.156829 5.506
1703.157064 20.120
1703.157299 -1.797
1703.157534 8.345
1703.157769 4.366
1703.162472 5.541
1703.223760 5.900
1703.223995 12.155
1703.224230 -4.780
1703.224466 0.837
1703.224701 1.945
1703.224936 1.939
1703.225171 1.004
1703.225406 3.645
1703.225641 -0.013
1703.225877 -0.349
1703.226817 3.515
1703.227052 4.955
1703.227288 0.397
1703.227523 -0.032
1703.227758 8.163
1703.227993 4.718
1703.228228 0.458
1703.228463 -12.872
1703.228698 -3.893
1703.229169 0.695
1703.229639 -0.396
1703.229874 -2.159
1703.230109 2.490
1703.230345 10.910
1703.291885 7.664
1703.292120 7.243
1703.292356 3.568
1703.292591 -2.320
1703.292826 4.277
1703.293061 -2.995
1703.293296 1.272
1703.293531 -11.683
1703.293767 6.136
1703.294002 -8.655
1703.294237 2.711
1703.294472 -4.924
1703.298705 9.063
1703.360246 8.160
1703.360482 6.379
1703.360717 0.409
1703.360952 0.559
1703.361187 4.879
1703.362128 6.296
1703.362598 4.250
1703.362833 10.227
1703.363068 4.675
1703.363774 14.955
1703.365420 10.896
1703.365655 -0.879
1703.365890 0.743
1703.366125 1.523
1703.366361 -8.196
1703.366596 -7.470
1703.366831 -4.139
1703.367066 7.240
1703.428118 -2.814
1703.428353 -6.983
1703.428588 -5.792
1703.428823 -9.551
1703.429058 -1.029
1703.429294 0.374
1703.429529 1.101
1703.429999 -1.209
1703.430234 -2.061
1703.430469 -1.378
1703.430704 5.704
1703.434702 -6.775
1703.496478 -4.459
1703.496713 -0.467
1703.496948 4.841
1703.497184 3.009
1703.497419 13.442
1703.497654 -4.469
1703.497889 -0.123
1703.498124 -1.726
1703.498359 -1.024
1703.498595 -3.088
1703.502122 13.751
1703.502357 0.714
1703.502592 -11.907
1703.502827 5.747
1703.503062 10.909
1703.503298 -1.214
1703.565074 4.307
1703.565309 -4.383
1703.565544 18.123
1703.565779 3.707
1703.566014 -7.274
1703.566249 -4.722
1703.566485 -5.342
1703.566720 -1.748
1703.566955 1.351
1703.567190 -6.868
1703.567425 1.249
1703.567895 5.215
1703.568131 -14.963
1703.568366 -11.857
1703.568601 -4.741
1703.568836 5.874
1703.569071 -7.487
1703.569306 -12.066
1703.569542 -16.599
1703.569777 14.512
1703.570012 -7.433
1703.570247 3.714
1703.570482 -3.802
1703.570717 -0.611
1703.570952 -1.110
1703.571188 -3.120
1703.571423 -3.154
1703.571658 -1.914
1703.633199 5.896
1703.633669 10.226
1703.633904 2.330
1703.634140 -6.732
1703.634375 -9.419
1703.634610 -4.308
1703.634845 1.140
1703.635080 7.821
1703.701071 5.995
1703.701306 -6.615
1703.701541 -0.480
1703.701776 1.699
1703.702012 9.803
1703.702247 -7.005
1703.702717 2.750
1703.702952 -6.601
1703.703423 7.433
1703.703658 -9.471
1703.703893 8.433
1703.704128 -7.598
1703.704363 -9.157
1703.704598 -7.329
1703.704833 -4.365
1703.705069 -8.683
1703.705304 -0.154
1703.705539 -0.164
1703.705774 1.606
1703.706009 -0.883
1703.706244 -0.954
1703.706480 2.675
1703.706715 6.722
1703.706950 -7.188
1703.707420 6.773
1703.707655 -6.351
1703.707891 2.179
1703.769432 -3.573
1703.769667 7.981
1703.770138 -8.900
1703.770373 0.742
1703.770608 1.819
1703.770843 -4.507
1703.771078 1.050
1703.771314 1.831
1703.771549 2.616
1703.771784 -9.538
1703.772019 6.715
1703.772254 -2.359
1703.772489 -7.278
1703.772724 0.605
1703.773195 8.062
1703.837792 -4.384
1703.838027 0.291
1703.838262 11.591
1703.838497 -4.347
1703.838732 12.400
1703.838968 5.097
1703.839203 9.573
1703.839438 1.944
1703.839673 9.873
1703.839908 -0.373
1703.840143 -15.095
1703.840378 -4.384
1703.840614 -5.526
1703.841554 5.683
1703.841789 -0.280
1703.842025 2.626
1703.842260 12.565
1703.842495 -5.691
1703.842730 -5.148
1703.842965 1.008
1703.843200 4.624
1703.843435 -1.063
1703.843671 5.385
1703.843906 -1.825
1703.844141 8.437
1703.844376 4.498
1703.844611 15.686
1703.906152 0.171
1703.906387 -2.400
1703.906622 -0.717
1703.906858 5.055
1703.907093 -10.012
1703.907328 2.481
1703.907563 -6.201
1703.907798 1.662
1703.908033 -5.418
1703.908268 7.147
1703.908504 0.843
1703.908739 -4.578
1703.909444 0.850
1703.909679 2.521
1703.910385 2.189
1703.910620 -1.093
1703.910855 -6.516
1703.911090 6.365
1703.911326 -10.095
1703.911561 -2.892
1703.911796 1.404
1703.912031 2.538
1703.912266 -2.852
1703.912501 -0.739
1703.912736 1.161
1703.912972 -1.934
1703.974512 -5.563
1703.974748 -7.014
1703.974983 8.926
1703.975218 -7.613
1703.975453 0.335
1703.975688 9.250
1703.975923 1.965
1703.976159 0.805
1703.976394 -11.101
1703.976629 0.156
1703.976864 9.506
1704.042386 -9.864
1704.042621 2.572
1704.042856 -0.313
1704.043092 -0.010
1704.043327 2.656
1704.043562 -3.956
1704.044032 -1.221
1704.044267 -2.498
1704.044503 2.545
1704.045443 -1.262
1704.110745 -0.690
1704.110980 -3.941
1704.111215 -4.822
1704.111450 -6.249
1704.111686 4.941
1704.111921 -7.603
1704.112156 3.949
1704.112391 6.136
1704.112626 -3.209
1704.113097 0.712
1704.113332 -0.110
1704.113567 -5.346
1704.113802 -2.651
1704.114037 15.696
1704.114272 6.303
1704.114507 2.242
1704.114743 0.772
1704.114978 -3.489
1704.115213 2.543
1704.115448 18.117
1704.115683 13.009
1704.115918 3.550
1704.116154 -12.294
1704.116389 -12.615
1704.116624 7.982
1704.116859 -1.755
1704.117094 -2.599
1704.117329 0.504
1704.117565 -3.895
1704.179105 -5.668
1704.179341 -2.552
1704.179576 0.774
1704.179811 7.788
1704.180046 3.333
1704.180281 1.616
1704.180516 -8.365
1704.180751 3.913
1704.180987 3.202
1704.181222 6.697
1704.181457 7.090
1704.181692 2.019
1704.181927 0.376
1704.182162 -5.056
1704.182398 6.318
1704.182633 7.144
1704.182868 -0.347
1704.183103 5.077
1704.183338 -10.213
1704.183573 -6.518
1704.183809 4.285
1704.184279 -8.914
1704.184514 -4.459
1704.184749 -0.295
1704.184984 -8.548
1704.185219 5.275
1704.185455 6.330
1704.185690 -1.182
1704.315338 -6.177
1704.315573 -2.860
1704.315808 3.315
1704.316043 5.526
1704.316278 4.896
1704.316514 -4.873
1704.316984 11.349
1704.317219 -4.033
1704.317454 -10.135
1704.318160 0.451
1704.383700 2.671
1704.383936 11.966
1704.384171 5.112
1704.384406 -8.960
1704.384641 7.453
1704.384876 -5.055
1704.385111 9.978
1704.385347 -5.053
1704.385582 3.541
1704.385817 -11.601
1704.386052 7.453
1704.386287 4.960
1704.386522 1.027
1704.388168 11.534
1704.388404 -5.667
1704.388639 2.578
1704.388874 -3.052
1704.389109 -3.494
1704.389344 -10.285
1704.389579 -2.834
1704.389814 -5.693
1704.390050 -10.765
1704.390285 -15.351
1704.390520 0.200
1704.452059 0.975
1704.452294 0.152
1704.452529 1.689
1704.452764 4.709
1704.452999 5.873
1704.453470 0.298
1704.453705 0.829
1704.453940 1.801
1704.454175 -0.924
1704.454410 3.646
1704.454645 -1.957
1704.454880 -0.274
1704.455116 -5.951
1704.455351 9.436
1704.456527 1.614
1704.456762 0.682
1704.456997 -9.931
1704.457232 8.176
1704.457467 -1.996
1704.457702 -0.934
1704.457937 -2.035
1704.458408 -7.502
1704.458643 3.493
1704.458878 -3.838
1704.520418 4.181
1704.520653 -0.228
1704.520888 -15.085
1704.521123 1.611
1704.521359 -1.748
1704.521594 -1.030
1704.521829 -9.017
1704.522065 -15.434
1704.522300 8.169
1704.522535 -5.358
1704.522771 -0.774
1704.523006 -1.568
1704.523241 1.522
1704.523476 -3.593
1704.523711 7.066
1704.523946 -6.743
1704.524182 -2.613
1704.524417 -14.383
1704.524652 11.425
1704.524887 -4.453
1704.525122 -4.968
1704.525357 3.241
1704.525592 -12.857
1704.525828 -1.191
1704.526063 -2.506
1704.526298 -5.211
1704.526533 -3.223
1704.526768 -3.716
1704.527003 -9.235
1704.527239 4.581
1704.588778 1.897
1704.589249 1.820
1704.589484 4.349
1704.589719 -3.702
1704.589954 7.345
1704.590189 -13.612
1704.590424 -0.847
1704.590660 6.196
1704.590895 -14.482
1704.591130 10.407
1704.591365 6.435
1704.591600 -11.115
1704.591835 3.438
1704.592070 -3.283
1704.592307 -10.879
1704.592542 -0.664
1704.592777 -5.153
1704.593012 -0.529
1704.593247 -4.619
1704.593482 -2.148
1704.593718 6.496
1704.593953 4.333
1704.594188 -13.848
1704.594423 6.360
1704.594658 5.906
1704.594893 -6.396
1704.595129 7.759
1704.595364 -1.813
1704.656650 -1.770
1704.657121 0.803
1704.657356 -2.160
1704.657591 3.281
1704.657826 -3.171
1704.658061 -2.210
1704.658297 -2.547
1704.658532 2.499
1704.659943 2.097
1704.660178 -9.066
1704.660413 5.372
1704.660648 -6.259
1704.660883 8.208
1704.661118 -4.227
1704.661354 -1.647
1704.661589 -10.683
1704.661824 -3.435
1704.662059 2.699
1704.662294 -0.848
1704.662530 -4.087
1704.662765 -2.619
1704.663001 0.865
1704.663236 -11.497
1704.663471 -8.084
1704.725011 5.225
1704.725246 3.062
1704.725481 -3.993
1704.725716 1.662
1704.725951 5.535
1704.726187 -0.305
1704.726657 -2.847
1704.727127 -6.022
1704.727362 -0.201
1704.727598 -2.962
1704.728068 -3.138
1704.728303 9.709
1704.728538 4.408
1704.728773 7.189
1704.729008 -2.391
1704.729244 -6.226
1704.729949 -4.083
1704.730184 7.103
1704.730419 -0.273
1704.730655 -0.771
1704.730890 -4.615
1704.731125 3.258
1704.731360 10.961
1704.731595 1.165
1704.731830 -11.395
1704.793371 9.274
1704.793606 -4.594
1704.793841 5.341
1704.794077 -2.920
1704.794312 3.986
1704.794547 -3.893
1704.794782 6.211
1704.795252 4.383
1704.795488 1.393
1704.795723 1.949
1704.795958 0.274
1704.796193 3.933
1704.796428 0.853
1704.796663 -4.912
1704.796898 -4.384
1704.797134 -0.796
1704.797369 -0.866
1704.797604 -3.602
1704.797839 -7.509
1704.798074 -7.742
1704.798309 0.243
1704.798545 -7.769
1704.798780 9.563
1704.799015 -2.507
1704.799250 4.839
1704.799485 -1.148
1704.799720 5.969
1704.861949 -3.149
1704.862419 -0.672
1704.862654 -2.896
1704.862889 -1.671
1704.863124 10.295
1704.863360 -8.319
1704.863595 -2.239
1704.864300 -4.355
1704.864535 -4.977
1704.865241 -3.816
1704.866181 5.793
1704.866417 -6.028
1704.866652 10.104
1704.866887 1.290
1704.867122 9.255
1704.867357 -5.673
1704.867592 -6.112
1704.867828 0.569
1704.868063 9.465
1704.929604 15.478
1704.929839 -2.512
1704.930074 -4.683
1704.930309 10.441
1704.930544 3.986
1704.930779 -7.900
1704.931015 9.762
1704.931250 5.110
1704.931485 9.251
1704.931720 12.119
1704.932190 -8.332
1704.932426 2.663
1704.932661 -7.376
1704.933131 14.018
1704.933366 -6.390
1704.933601 -1.176
1704.933836 -1.235
1704.934072 3.051
1704.934307 -9.522
1704.934542 2.615
1704.934777 -0.337
1704.935012 2.078
1704.935247 4.707
1704.935483 -1.553
1704.935718 1.153
1704.935953 7.812
1704.936188 7.144
1704.936423 4.837
1704.997964 -5.275
1704.998199 -2.748
1704.998434 16.200
1704.998669 2.314
1704.998905 24.369
1704.999140 13.369
1704.999375 3.465
1704.999610 -3.343
1704.999845 9.203
1705.000080 -4.953
1705.000315 8.496
1705.000786 10.390
1705.001256 19.217
1705.001491 0.639
1705.001726 5.693
1705.002197 13.129
1705.002667 0.568
1705.002902 -0.898
1705.003137 -4.092
1705.003372 3.398
1705.003608 2.084
1705.003843 12.909
1705.004078 -9.731
1705.004313 -7.270
1705.004548 -3.510
1705.004783 0.476
1705.066325 0.441
1705.066560 -6.852
1705.066796 2.805
1705.067031 -3.495
1705.067266 -6.845
1705.067501 -4.216
1705.067736 9.991
1705.067971 -6.522
1705.068206 -13.115
1705.068442 -0.232
1705.068677 6.025
1705.068912 -21.438
1705.069147 6.087
1705.134197 9.977
1705.134432 -9.773
1705.134667 9.550
1705.134902 -12.171
1705.135137 1.488
1705.135373 -5.754
1705.135608 -10.065
1705.135843 -12.022
1705.136078 -10.055
1705.136313 -2.086
1705.136548 3.103
1705.136784 0.145
1705.137019 -4.916
1705.137254 0.894
1705.137489 -14.863
1705.137724 0.471
1705.137959 -11.332
1705.138194 0.385
1705.138430 3.488
1705.138900 2.194
1705.139135 -3.753
1705.139370 -1.743
1705.139605 -10.672
1705.139841 4.666
1705.140076 -5.252
1705.140311 6.251
1705.140546 4.855
1705.140781 6.861
1705.141016 -0.069
1705.202557 -7.390
1705.202792 -0.778
1705.203027 -1.215
